Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.483	47054.948				
0.483	-51159.037				
0.484	-79445.675				
0.484	-7055.875				
0.484	80945.245				
0.485	62224.289				
0.485	-36115.975				
0.486	-82397.461				
0.486	-24719.238				
0.486	70732.38				
0.487	74836.468				
0.487	-19178.719				
0.488	-81955.482				
0.488	-40977.741				
0.488	57220.459				
0.489	83770.752				
0.489	-1073.377				
0.49	-77914.534				
0.49	-55247.34				
0.49	41325.01				
0.491	88648.303				
0.491	17473.944				
0.492	-70495.605				
0.492	-66928.206				
0.492	23709.001				
0.493	89421.766				
0.493	35595.072				
0.494	-59856.546				
0.494	-75467.866				
0.494	5366.884				
0.495	85759.656				
0.495	52327.123				
0.496	-46565.615				
0.496	-80866.32				
0.496	-12848.953				
0.497	77977.674				
0.497	66770.356				
0.498	-30828.016				
0.498	-82650.02				
0.498	-30054.553				
0.499	66801.926				
0.499	78135.523				
0.5	-13369.856				
0.5	-81055.74				
0.5	-45965.787				
0.501	52263.983				
0.501	85822.796				
0.502	4845.981				
0.502	-75862.49				
0.502	-59319.858				
0.503	35752.921				
0.503	89421.766				
0.504	23424.872				
0.504	-67401.754				
0.504	-69911.562				
0.505	17773.858				
0.505	88711.443				
0.506	41309.225				
0.506	-55989.233				
0.506	-77598.835				
0.507	-615.613				
0.507	83691.827				
0.508	57252.029				
0.508	-41672.279				
0.508	-81797.633				
0.509	-18626.246				
0.509	74757.543				
0.51	70763.95				
0.51	-25350.636				
0.51	-82476.386				
0.511	-35484.577				
0.511	62366.354				
0.512	81087.31				
0.512	-7497.853				
0.512	-79714.019				
