Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.466	78167.093				
0.466	3614.755				
0.466	-81497.719				
0.467	-63723.86				
0.467	-73778.876				
0.468	-63076.677				
0.468	-70779.735				
0.468	-59098.869				
0.469	-73873.586				
0.469	-15311.406				
0.47	82523.741				
0.47	68112.077				
0.47	76620.168				
0.471	66865.066				
0.471	73905.156				
0.472	62682.053				
0.472	76935.867				
0.472	21593.817				
0.473	-78609.072				
0.473	-65349.71				
0.474	-72831.779				
0.474	-64355.258				
0.474	-69785.283				
0.475	-60803.644				
0.475	-71442.703				
0.476	-32043.457				
0.476	77046.361				
0.476	70574.53				
0.477	75104.812				
0.477	68601.411				
0.478	72516.08				
0.478	64702.527				
0.478	74173.5				
0.479	38215.374				
0.479	-72563.434				
0.48	-68033.153				
0.48	-71095.434				
0.48	-66328.378				
0.481	-68238.357				
0.481	-63250.311				
0.482	-68048.938				
0.482	-46691.895				
0.482	68064.723				
0.483	74094.575				
0.483	72958.058				
0.484	70827.09				
0.484	70700.81				
0.484	67259.69				
0.485	70495.605				
0.485	52548.113				
0.486	-62997.752				
0.486	-71663.692				
0.486	-68932.895				
0.487	-68490.916				
0.487	-66281.023				
0.488	-65807.474				
0.488	-64434.183				
0.488	-58467.47				
0.489	55847.168				
0.489	78088.168				
0.49	70542.96				
0.49	73273.757				
0.49	68743.476				
0.491	69879.992				
0.491	66975.561				
0.492	63629.15				
0.492	-50496.068				
0.492	-75483.651				
0.493	-66707.216				
0.493	-70748.165				
0.494	-64544.678				
0.494	-68127.862				
0.494	-61371.902				
0.495	-67007.131				
0.495	40914.601				
0.496	81781.848				
0.496	68475.131				
0.496	75294.232				
0.497	67070.27				
0.497	72231.95				
0.498	63929.065				
0.498	71789.972				
0.498	-34979.459				
0.499	-79114.19				
0.499	-64686.742				
0.5	-72579.219				
0.5	-63218.742				
0.5	-69911.562				
0.501	-59272.503				
0.501	-72247.735				
0.502	23898.421				
0.502	84370.58				
0.502	67022.916				
0.503	76762.232				
0.503	66044.248				
0.504	73778.876				
0.504	62082.225				
0.504	76557.028				
0.505	-17773.858				
0.505	-81403.009				
0.506	-63566.011				
0.506	-73715.736				
0.506	-62587.343				
0.507	-70906.014				
0.507	-58467.47				
0.508	-74441.844				
0.508	5745.723				
0.508	85144.043				
0.509	66707.216				
0.509	77235.781				
0.51	65933.754				
0.51	74394.489				
0.51	61592.891				
0.511	78151.308				
0.511	599.828				
0.512	-81734.493				
0.512	-63613.365				
0.512	-73857.801				
